ID	Form	Lemma	Rank	Postag	Pos	Person	Number	Tense	Mood	Voice	Gender	Case	Degree	IsMemberOfCoord	IsMemberOfApos	TextURN
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3428	,	,	6	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:626.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3429	ἢ	ἤ	7	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:627.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3430	χεῖμα	χεῖμα	8	n-s---nn-	noun	-	singular	-	-	-	neuter	nominative	-	false	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:627.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3431	,	,	9	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:627.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3432	κοινὸν	κοινός	10	a-s---nn-	adjective	-	singular	-	-	-	neuter	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:627.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3433	ἄχθος	ἄχθος	11	n-s---nn-	noun	-	singular	-	-	-	neuter	nominative	-	false	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:627.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3434	,	,	12	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:627.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3435	ἥρπασε	ἁρπάζω	13	v3saia---	verb	3rd	singular	aorist	indicative	active	-	-	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:627.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3436	στρατοῦ	στρατός	14	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:627.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3437	;	;	15	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:627.9
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3438	ἔκυρσας	κυρέω	1	v2saia---	verb	2nd	singular	aorist	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:628.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3439	ὥστε	ὥστε	2	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:628.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3440	τοξότης	τοξότης	3	n-s---mn-	noun	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:628.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3441	ἄκρος	ἄκρος	4	a-s---mn-	adjective	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:628.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3442	σκοποῦ	σκοπός	5	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:628.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3443	·	·	6	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:628.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3444	μακρὸν	μακρός	1	a-s---na-	adjective	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:629.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3445	δὲ	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:629.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3446	πῆμα	πῆμα	3	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:629.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3447	συντόμως	σύντομος	4	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:629.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3448	ἐφημίσω	φημίζω	5	v2saim---	verb	2nd	singular	aorist	indicative	middle	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:629.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3449	.	.	6	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:629.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3450	πότερα	πότερος	1	a-p---na-	adjective	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:630.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3451	γὰρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:630.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3452	αὐτοῦ	αὐτός	3	a-s---mg-	adjective	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:630.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3453	ζῶντος	ζάω	4	v-sppamg-	verb	-	singular	present	participle	active	masculine	genitive	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:630.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3454	ἢ	ἤ	5	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:630.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3455	τεθνηκότος	θνήσκω	6	v-srpamg-	verb	-	singular	perfect	participle	active	masculine	genitive	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:630.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3456	φάτις	φάτις	7	n-s---fn-	noun	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:631.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3457	πρὸς	πρός	8	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:631.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3458	ἄλλων	ἄλλος	9	a-p---mg-	adjective	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:631.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3459	ναυτίλων	ναυτίλος	10	n-p---mg-	noun	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:631.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3460	ἐκλῄζετο	κλῄζω	11	v3siie---	verb	3rd	singular	imperfect	indicative	mediopassive	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:631.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3461	;	;	12	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:631.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3462	οὐκ	οὐ	1	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:632.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3463	οἶδεν	οἶδα	2	v3sria---	verb	3rd	singular	perfect	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:632.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3464	οὐδεὶς	οὐδείς	3	a-s---m--	adjective	-	singular	-	-	-	masculine	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:632.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3465	ὥστ'	ὥστε	4	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:632.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3466	ἀπαγγεῖλαι	ἀπαγγέλλω	5	v--ana---	verb	-	-	aorist	infinitive	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:632.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3467	τορῶς	τορός	6	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:632.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3468	,	,	7	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:632.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3469	πλὴν	πλήν	8	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:633.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3470	τοῦ	ὁ	9	l-s---mg-	article	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:633.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3471	τρέφοντος	τρέφω	10	v-sppamg-	verb	-	singular	present	participle	active	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:633.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3472	Ἡλίου	ἥλιος	11	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:633.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3473	χθονὸς	χθών	12	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:633.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3474	φύσιν	φύσις	13	n-s---fa-	noun	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:633.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3475	.	.	14	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:633.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3476	πῶς	πῶς	1	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:634.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3477	γὰρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:634.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3478	λέγεις	λέγω	3	v2spia---	verb	2nd	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:634.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3479	χειμῶνα	χειμών	4	n-s---ma-	noun	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:634.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3480	ναυτικῷ	ναυτικός	5	a-s---md-	adjective	-	singular	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:634.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3481	στρατῷ	στρατός	6	n-s---md-	noun	-	singular	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:634.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3482	ἐλθεῖν	ἔρχομαι	7	v--ana---	verb	-	-	aorist	infinitive	active	-	-	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:635.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3483	τελευτῆσαί	τελευτάω	8	v--ana---	verb	-	-	aorist	infinitive	active	-	-	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:635.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3484	τε	τε	9	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:635.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3485	δαιμόνων	δαίμων	10	n-p---fg-	noun	-	plural	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:635.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3486	κότῳ	κότος	11	n-s---md-	noun	-	singular	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:635.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3487	;	;	12	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:635.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3488	εὔφημον	εὔφημος	1	a-s---na-	adjective	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:636.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3489	ἦμαρ	ἦμαρ	2	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:636.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3490	οὐ	οὐ	3	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:636.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3491	πρέπει	πρέπω	4	v3spia---	verb	3rd	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:636.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3492	κακαγγέλῳ	κακάγγελος	5	a-s---fd-	adjective	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:636.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3493	γλώσσῃ	γλῶσσα	6	n-s---fd-	noun	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:637.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3494	μιαίνειν	μιαίνω	7	v--pna---	verb	-	-	present	infinitive	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:637.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3495	·	·	8	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:637.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3496	χωρὶς	χωρίς	1	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:637.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3497	ἡ	ὁ	2	l-s---fn-	article	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:637.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3498	τιμὴ	τιμή	3	n-s---fn-	noun	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:637.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3499	θεῶν	θεός	4	n-p---mg-	noun	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:637.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3500	.	.	5	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:637.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3501	ὅταν	ὅταν	1	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:638.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3502	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:638.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3503	ἀπευκτὰ	ἀπευκτός	3	a-p---na-	adjective	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:638.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3504	πήματ'	πῆμα	4	n-p---na-	noun	-	plural	-	-	-	neuter	accusative	-	false	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:638.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3505	ἄγγελος	ἄγγελος	5	n-s---mn-	noun	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:638.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3506	πόλει	πόλις	6	n-s---fd-	noun	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:638.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3507	στυγνῷ	στυγνός	7	a-s---nd-	adjective	-	singular	-	-	-	neuter	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:639.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3508	προσώπῳ	πρόσωπον	8	n-s---nd-	noun	-	singular	-	-	-	neuter	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:639.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3509	πτωσίμου	πτώσιμος	9	a-s---fg-	adjective	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:639.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3510	στρατοῦ	στρατός	10	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:639.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3511	φέρῃ	φέρω	11	v3spsa---	verb	3rd	singular	present	subjunctive	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:639.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3512	,	,	12	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:639.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3513	πόλει	πόλις	13	n-s---fd-	noun	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:640.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3514	μὲν	μέν	14	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:640.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3515	ἕλκος	ἕλκος	15	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:640.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3516	ἓν	εἷς	16	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:640.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3517	τὸ	ὁ	17	l-s---na-	article	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:640.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3518	δήμιον	δήμιος	18	a-s---na-	adjective	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:640.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3519	τυχεῖν	τυγχάνω	19	v--ana---	verb	-	-	aorist	infinitive	active	-	-	-	true	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:640.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3520	,	,	20	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:640.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3521	πολλοὺς	πολύς	21	a-p---ma-	adjective	-	plural	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:641.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3522	δὲ	δέ	22	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:641.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3523	πολλῶν	πολύς	23	a-p---mg-	adjective	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:641.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3524	ἐξαγισθέντας	ἐξαγίζω	24	v-pappma-	verb	-	plural	aorist	participle	passive	masculine	accusative	-	true	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:641.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3525	δόμων	δόμος	25	n-p---mg-	noun	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:641.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3526	ἄνδρας	ἀνήρ	26	n-p---ma-	noun	-	plural	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:642.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3527	διπλῇ	διπλός	27	a-s---fd-	adjective	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:642.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3528	μάστιγι	μάστιξ	28	n-s---fd-	noun	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:642.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3529	,	,	29	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:642.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3530	τὴν	ὁ	30	p-s---fa-	pron	-	singular	-	-	-	feminine	accusative	-	false	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:642.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3531	Ἄρης	Ἄρης	31	n-s---mn-	noun	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:642.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3532	φιλεῖ	φιλέω	32	v3spia---	verb	3rd	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:642.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3533	,	,	33	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:642.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3534	δίλογχον	δίλογχος	34	a-s---fa-	adjective	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:643.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3535	ἄτην	ἄτη	35	n-s---fa-	noun	-	singular	-	-	-	feminine	accusative	-	false	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:643.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3536	,	,	36	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:643.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3537	φοινίαν	φοίνιος	37	a-s---fa-	adjective	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:643.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3538	ξυνωρίδα	ξυνωρίς	38	n-s---fa-	noun	-	singular	-	-	-	feminine	accusative	-	false	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:643.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3539	·	·	39	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:643.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3540	τοιῶνδε	τοιόσδε	1	p-p---ng-	pron	-	plural	-	-	-	neuter	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:644.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3541	μέντοι	μέντοι	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:644.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3542	πημάτων	πῆμα	3	n-p---ng-	noun	-	plural	-	-	-	neuter	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:644.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3543	σεσαγμένον	σάττω	4	v-srpema-	verb	-	singular	perfect	participle	mediopassive	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:644.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3544	πρέπει	πρέπω	5	v3spia---	verb	3rd	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:645.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3545	λέγειν	λέγω	6	v--pna---	verb	-	-	present	infinitive	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:645.2
